neutral	Finnish paper maker UPM-Kymmene Corp. on Monday announced the sale of its wrapping unit Walki Wisa to the CapMan investment group in a move to further concentrate on its core business .
neutral	Following the increase the company+ˆEUR TM s capital totals 5.5 mln Romanian lei $ 1.98 mln-1 .56 mln euro .
positive	HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .
neutral	In 2008 , it generated net sales of EUR 9.3 million USD 13.1 m .
neutral	In August , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , Lithuania .
positive	It delivers a different user experience and enables us to widen the market we can address . ''
neutral	Jacobs has been supporting Storengy 's investment of developing storage sites since 2006 as owner 's engineer .
positive	ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .
positive	Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .
neutral	Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float .
negative	One of the challenges in the oil production in the North Sea is scale formation that can plug pipelines and halt production .
neutral	Rental of building equipment accounted for 88 percent of the operating income .
neutral	Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .
neutral	Sanoma will continue to focus on investing in digital media and on strengthening its market positions .
neutral	Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .
positive	SysOpen Digia had signed an agreement with the main shareholders of Sentera holding in total 77.39 % of the share capital and votes of Sentera .
neutral	The acquisition is part of Suomen Helasto 's strategy to expand the LukkoExpert Security chain , Suomen Helasto CEO Kimmo Uusimaki said .
neutral	The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .
neutral	The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees .
neutral	The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .
positive	The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .
neutral	The company plans to spend the proceeds from the rights offering for strengthening its balance sheet .
neutral	The contract covers the manufacturing , surface-treatment and installation of the steel structures .
neutral	The corresponding increase in the share capital , EUR422 ,754 , has been entered in the Trade Register today .
neutral	The corresponding increase in the share capital , in total EUR 300,00 was registered in the Finnish Trade Register on May 8 , 2008 .
neutral	The corresponding increase in the share capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 .
neutral	The corresponding share capital increase , EUR 1,012,945.50 was entered in the Trade Register today .
positive	The decision to sell a share in Lenenergo was reached in line with Fortum 's strategic plans to invest mainly in generating assets in Russia , while Lenenergo is a grid company , the press release said .
positive	The equipment will expand container handling capacity at Namibia 's main port of Walvis Bay , on the west coast .
positive	The expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment .
positive	The Group aims to increase its net sales and comparable operating profit in 2006 .
neutral	The order also includes start-up and commissioning services .
neutral	The order consists of capacity expansion , maintenance services and new charging functionality , the company said .
neutral	The phones are targeted at first time users in growth markets .
neutral	The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .
neutral	The revenues of the business reached NOK 12 million for 2008 .
positive	The subscriptions increase Cargotec 's share capital by 36,780 euros .
positive	The subscriptions increase Cargotec 's share capital by EUR 27,060 .
positive	The total area of the Gorelovo plant is about 22,000 sq m. Atria invested about EURO 70mn in the plant , which should double Atria Russia 's production capacity in the St Petersburg area .
neutral	Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .
neutral	Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 .
neutral	U.S. District Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .
neutral	UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .
neutral	Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .
neutral	We have made long-term investments in developing the system 's implementation model .
positive	With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .
neutral	With this subscription , Fortum 's ownership in TGK-10 has increased to slightly over 76 % of shares and voting rights .
neutral	VNH generates annual net sales of about 5 mln eur and employs 21 people .
positive	Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .
negative	Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .
neutral	Rautakesko 's business operations in Norway and Russia , acquired in July 2005 , are included in the figures of the comparable period , impacting sales growth starting from August .
positive	Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .
negative	Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .
negative	Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .
negative	However , the growth margin slowed down due to the financial crisis .
positive	Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .
positive	`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .
positive	In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .
positive	HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .
positive	Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .
positive	Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .
positive	Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .
positive	More staff has been recruited in Japan to further complement its network of close to 50 service locations in more than 20 countries worldwide .
positive	Nokian Capacitors ' equipment will be used to raise the capacity and reliability of the Indian grid .
positive	Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .
positive	Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 .
positive	STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .
positive	The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .
positive	The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side .
positive	Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .
positive	Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .
positive	It estimates the operating profit to further improve from the third quarter .
positive	Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .
positive	Lemcon signed an investment cooperation agreement with the Kaluga regional administration last November .
positive	Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .
positive	Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .
positive	The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .
positive	The new agreement , which expands a long-established cooperation between the companies , involves the transfer of certain engineering and documentation functions from Larox to Etteplan .
positive	With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .
neutral	Cencorp , headquartered in Virkkala , Finland , develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity .
neutral	Following the increase , Huhtamaki Oyj 's registered share capital is EUR 358,706,290.00 and the number of shares outstanding is 105,501,850 .
neutral	Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .
neutral	The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .
neutral	Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .
neutral	When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .
positive	To prove the efficiency of the China Mobile system , Rod Baber , an English climber , climbed to the Mount Everest summit and successfully made calls .
neutral	`` These tests are part of a larger campaign which includes various customer trials and demonstrations to make LTE on 800 MHz commercially viable by this summer , '' Nokia Siemens head of LTE business line , Reino Tammela , said .
positive	Finnish Ahlstrom Corporation will double its investments in a new specialty glassfiber reinforcement plant in South Carolina , in the US .
neutral	Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. .
neutral	Patrizia adds the acquisition to a portfolio already worth EUR3bn .
positive	Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .
positive	The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .
neutral	The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .
positive	`` Our extensive co-operation will also bolster SysOpen Digia 's position in the domestic operator market , '' Kallioranta adds .
positive	`` With this agreement , we can continue our good cooperationand at the same time release capital that has been tied up in ourmachinery operation .
positive	Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .
positive	We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .
positive	With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .
positive	Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .
positive	Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .
positive	Increased trust of our clients in YIT can be seen as apartment sales accelerated .
positive	( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera
positive	Mr Priit Kasak , Balti Metsamasina 's owner , said the Rakvere-based company wishes to increase Valmet 's market share from 27 % to a third in a couple of years .
neutral	Ponsse plans to create a network that is based on strong partnership , and participates in the production of larger entities than presently .
positive	The bank sees a potential for Getinge share to rise .
positive	The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .
positive	The cooperation will double The Switch 's converter capacity .
positive	The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .
positive	The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 .
